job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,python,sql,aws,spark,r,azure,tableau,java,snowflake,hadoop,power bi,job_skills_clean
Data Engineer,United States,False,Full-time,2023-04-21,140000.0,False,False,1,1,1,0,0,0,1,0,1,0,1,"['sql', 'nosql', 'python', 'scala', 'sql server', 'aws', 'snowflake', 'redshift', 'power bi', 'microstrategy', 'tableau']"
Data Engineer,United States,False,Full-time,2023-06-23,375000.0,False,False,0,0,0,0,0,0,1,0,0,0,0,"['tableau', 'looker']"
Data Scientist,Netherlands,False,Full-time,2023-12-09,170500.0,False,False,1,1,1,1,0,0,0,1,0,1,0,"['python', 'java', 'sql', 'aws', 'scikit-learn', 'pytorch', 'tensorflow', 'pandas', 'numpy', 'matplotlib', 'spark', 'hadoop', 'git']"
Senior Data Engineer,United States,False,Full-time,2023-03-15,245000.0,False,True,1,0,1,1,0,0,0,0,0,0,0,"['python', 'ruby', 'ruby', 'aws', 'spark', 'kubernetes']"
Senior Data Engineer,Sri Lanka,False,Full-time,2023-04-21,147500.0,True,False,0,0,1,0,0,1,0,0,0,0,0,"['aws', 'azure', 'airflow']"
Data Scientist,France,False,Full-time,2023-01-12,64821.5,False,False,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r', 'github']"
Data Engineer,United States,False,Full-time,2023-03-14,125000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'c#', 'python', 'flow']"
Data Engineer,United States,False,Full-time,2023-02-14,90000.0,False,False,1,1,0,1,0,1,0,1,1,1,0,"['java', 'sql', 'nosql', 'sas', 'sas', 'python', 'scala', 'postgresql', 'db2', 'sql server', 'oracle', 'snowflake', 'redshift', 'azure', 'spark', 'hadoop', 'pyspark', 'kafka', 'sap', 'cognos', 'yarn']"
Data Scientist,Canada,False,Full-time,2023-08-24,157500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Engineer,United States,False,Full-time and Part-time,2023-12-11,211000.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']"
Senior Data Engineer,United States,False,Full-time,2023-06-22,125000.0,False,True,1,1,1,1,0,0,1,1,0,1,0,"['sql', 'nosql', 'mongodb', 'mongodb', 'python', 'java', 'postgresql', 'mysql', 'cassandra', 'aws', 'redshift', 'hadoop', 'spark', 'kafka', 'airflow', 'tableau', 'docker', 'kubernetes']"
Data Scientist,United States,True,Full-time,2023-12-05,110000.0,False,False,1,0,0,0,0,1,0,0,0,0,1,"['python', 'azure', 'excel', 'power bi']"
Data Engineer,United States,False,Full-time,2023-02-23,104688.140625,False,True,1,1,0,0,0,1,0,0,1,0,0,"['python', 'sql', 'azure', 'snowflake', 'databricks', 'airflow']"
Senior Data Scientist,United States,True,Full-time,2023-08-16,180000.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'pytorch', 'tensorflow', 'gdpr']"
Senior Data Scientist,United States,False,Full-time,2023-10-24,174000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r', 'scala']"
Data Scientist,United States,False,Full-time,2023-12-27,130000.0,False,False,0,0,0,0,0,0,1,0,0,0,1,"['tableau', 'power bi']"
Senior Data Engineer,United States,False,Full-time,2023-09-03,115000.0,False,False,1,1,1,1,0,0,0,1,1,1,0,"['sql', 'python', 'scala', 'java', 'nosql', 'dynamodb', 'aws', 'redshift', 'snowflake', 'databricks', 'hadoop', 'spark', 'kafka', 'airflow', 'excel', 'github']"
Senior Data Scientist,United States,False,Full-time,2023-08-08,177500.0,False,True,1,1,0,0,0,0,1,0,1,0,1,"['python', 'sql', 'mysql', 'sql server', 'snowflake', 'redshift', 'oracle', 'pytorch', 'matplotlib', 'tableau', 'power bi']"
Data Engineer,Colombia,False,Full-time,2023-07-15,96773.0,False,False,1,1,0,1,0,1,0,0,0,0,0,"['python', 'nosql', 'sql', 'dynamodb', 'sql server', 'redshift', 'oracle', 'azure', 'databricks', 'spark']"
Data Scientist,United States,True,Full-time,2023-06-24,205000.0,False,True,1,1,0,0,0,0,1,0,1,0,0,"['sql', 'python', 'snowflake', 'airflow', 'tableau']"
Data Scientist,United States,False,Full-time,2023-03-23,90000.0,False,False,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'numpy', 'matplotlib', 'plotly', 'scikit-learn', 'opencv', 'keras', 'pytorch', 'tensorflow', 'nltk', 'jira', 'confluence']"
Data Engineer,United States,False,Full-time,2023-12-23,170000.5,False,False,1,1,0,0,0,1,0,0,0,0,1,"['sql', 'python', 'sql server', 'azure', 'databricks', 'ssis', 'power bi']"
Data Engineer,United States,False,Full-time,2023-06-05,90000.0,False,True,1,0,1,0,0,0,0,0,0,0,0,"['python', 'aws', 'jira', 'confluence']"
Senior Data Scientist,United States,False,Full-time,2023-04-24,125000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'numpy', 'pandas', 'matplotlib', 'scikit-learn', 'pytorch', 'tensorflow', 'keras', 'unify']"
Senior Data Engineer,Sudan,False,Full-time,2023-02-28,90000.0,False,False,1,1,1,1,0,0,0,1,0,1,0,"['python', 'java', 'scala', 'sql', 'nosql', 'mysql', 'postgresql', 'cassandra', 'aws', 'redshift', 'oracle', 'hadoop', 'spark']"
Data Engineer,United States,False,Full-time,2023-07-25,115000.0,False,False,1,1,1,1,0,1,0,1,0,1,0,"['sql', 'python', 'java', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'phoenix', 'docker', 'terraform', 'jenkins', 'git']"
Data Engineer,United States,False,Full-time,2023-08-25,90000.0,False,True,0,1,0,0,0,1,0,0,0,0,0,"['t-sql', 'sql', 'sql server', 'azure', 'ssis']"
Senior Data Engineer,United States,False,Full-time,2023-08-04,184000.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'spark', 'hadoop', 'kafka']"
Senior Data Scientist,United States,False,Full-time,2023-10-19,186500.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'pytorch', 'tensorflow']"
Data Scientist,Hungary,False,Full-time,2023-04-21,69962.5,False,False,1,0,0,0,0,0,1,0,0,1,0,"['python', 'matlab', 'c#', 'scala', 'pandas', 'numpy', 'scikit-learn', 'tensorflow', 'keras', 'hadoop', 'tableau']"
Senior Data Scientist,United States,False,Full-time,2023-11-10,175000.0,False,True,1,0,1,1,0,1,0,0,0,1,0,"['python', 'mysql', 'aws', 'azure', 'tensorflow', 'keras', 'pytorch', 'hadoop', 'spark']"
Senior Data Engineer,Sudan,False,Full-time,2023-05-03,190000.0,True,True,1,1,1,1,0,0,0,0,0,0,0,"['nosql', 'scala', 'python', 'sql', 'aws', 'redshift', 'spark', 'airflow', 'linux']"
Senior Data Scientist,United States,False,Full-time,2023-12-29,170000.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-03-07,150000.0,False,True,1,1,1,0,0,1,0,1,0,0,0,"['java', 'python', 'sql', 'aws', 'gcp', 'azure', 'splunk']"
Data Engineer,United States,False,Full-time,2023-04-30,112500.0,True,True,0,1,0,0,0,1,0,0,0,0,0,"['sql', 'azure']"
Senior Data Engineer,United States,False,Full-time and Part-time,2023-10-02,173500.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'hadoop', 'kafka', 'spark']"
Data Scientist,United States,False,Full-time,2023-12-19,205000.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-12-16,155000.0,False,False,1,1,0,1,0,1,0,0,0,0,0,"['python', 'scala', 'sql', 'azure', 'spark']"
Data Engineer,United States,False,Full-time,2023-12-25,100000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'gdpr']"
Data Engineer,Sudan,False,Full-time and Part-time,2023-11-24,131000.0,True,True,1,1,1,0,0,0,1,0,0,0,0,"['sql', 'python', 'neo4j', 'databricks', 'aws', 'ibm cloud', 'tableau', 'qlik']"
Senior Data Scientist,Sudan,False,Full-time,2023-01-12,198000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'pandas', 'numpy']"
Data Scientist,United States,False,Full-time,2023-08-07,90000.0,False,False,0,0,0,0,0,0,0,0,0,0,0,['c']
Senior Data Scientist,United Arab Emirates,False,Full-time,2023-04-20,79200.0,False,False,1,1,0,0,0,1,0,0,0,1,0,"['sql', 'shell', 'sas', 'sas', 'python', 'scala', 'elasticsearch', 'azure', 'hadoop', 'jupyter', 'pyspark', 'linux', 'flow']"
Data Scientist,Poland,False,Full-time,2023-12-10,121000.0,False,False,1,0,0,0,0,1,0,0,0,0,0,"['python', 'azure', 'databricks', 'pandas', 'scikit-learn']"
Senior Data Engineer,United States,False,Full-time,2023-07-24,173500.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['python', 'java', 'scala', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'aws', 'snowflake', 'redshift', 'azure', 'airflow', 'hadoop', 'kafka', 'spark']"
Senior Data Engineer,United States,False,Full-time,2023-01-12,138200.0,False,True,1,0,1,1,0,0,0,0,0,1,0,"['python', 'aws', 'hadoop', 'spark']"
Data Engineer,Morocco,False,Full-time,2023-08-24,147500.0,False,False,0,0,1,1,0,0,0,1,0,1,0,"['scala', 'java', 'nosql', 'cassandra', 'aws', 'vmware', 'hadoop', 'spark', 'kafka', 'kubernetes', 'docker', 'ansible', 'git', 'jenkins']"
Data Scientist,United States,False,Full-time,2023-12-29,205000.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-08-04,115000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['nosql', 'sql', 'python']"
Data Scientist,United States,False,Full-time,2023-02-23,102500.0,False,False,1,1,1,1,1,0,1,0,0,1,1,"['python', 'r', 'sql', 'aws', 'hadoop', 'spark', 'tableau', 'power bi']"
Data Engineer,United States,False,Full-time,2023-09-05,210000.0,True,False,1,0,1,0,0,0,0,0,1,0,0,"['python', 'mongodb', 'mongodb', 'redis', 'snowflake', 'aws', 'pyspark']"
Data Scientist,United States,False,Full-time,2023-12-20,164000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['python', 'r', 'matlab', 'sas', 'sas', 'sql', 'scikit-learn', 'tensorflow', 'pytorch', 'matplotlib', 'seaborn', 'spss', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-03-24,192500.0,True,True,1,1,1,0,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'aws', 'redshift', 'pyspark', 'pandas', 'word']"
Data Engineer,United States,False,Full-time,2023-07-31,116250.0,False,True,1,0,1,0,0,1,0,0,0,0,0,"['python', 'javascript', 'c#', 'azure', 'databricks', 'aws', 'react', 'node.js', 'vue.js', 'terraform', 'github', 'docker', 'kubernetes']"
Data Engineer,United States,False,Full-time,2023-08-16,132500.0,False,False,1,1,1,1,0,1,0,0,0,1,0,"['sql', 'nosql', 'python', 'aws', 'gcp', 'azure', 'hadoop', 'spark', 'kafka']"
Data Scientist,United States,False,Full-time,2023-02-14,165000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,['python']
Data Engineer,United States,False,Full-time,2023-08-11,119550.0,False,True,1,1,1,0,1,1,0,1,1,0,0,"['r', 'python', 'sql', 'scala', 'java', 'shell', 'mysql', 'aws', 'azure', 'redshift', 'snowflake', 'unix', 'linux']"
Data Scientist,Taiwan,False,Full-time,2023-10-12,86399.5,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'solidity']"
Data Engineer,United States,False,Full-time,2023-06-10,125000.0,False,True,1,1,0,1,0,0,0,1,1,0,0,"['java', 'python', 'sql', 'databricks', 'snowflake', 'bigquery', 'spark', 'spring', 'flask']"
Senior Data Scientist,United States,False,Full-time,2023-12-13,125000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql']"
Data Engineer,United States,False,Full-time,2023-01-27,200000.0,False,True,1,0,1,0,0,1,0,1,0,0,0,"['python', 'scala', 'java', 'javascript', 'postgresql', 'cassandra', 'aws', 'azure', 'react', 'kafka', 'node']"
Data Scientist,United States,False,Full-time,2023-02-21,175000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['python', 'r', 'sql', 'pandas', 'numpy', 'scikit-learn', 'tensorflow', 'excel', 'tableau', 'word']"
Data Engineer,United States,True,Full-time,2023-12-26,150000.0,False,False,0,0,1,0,0,0,0,1,0,0,0,"['ruby', 'ruby', 'java', 'javascript', 'html', 'css', 'mysql', 'aws', 'react', 'ruby on rails', 'node', 'jquery', 'github', 'jira']"
Data Engineer,United States,False,Full-time,2023-05-16,150000.0,False,True,0,0,1,0,0,0,0,0,1,0,0,"['aws', 'snowflake', 'aurora']"
Senior Data Scientist,United States,True,Full-time,2023-02-15,170000.0,False,True,1,1,0,0,0,0,1,0,1,0,0,"['python', 'sql', 'snowflake', 'tableau', 'gitlab']"
Data Engineer,United States,False,Full-time,2023-08-04,200000.0,False,True,1,0,1,1,1,0,0,0,0,0,0,"['python', 'scala', 'c++', 'r', 'mysql', 'aws', 'spark', 'word']"
Senior Data Engineer,United States,False,Full-time,2023-06-09,165000.0,False,False,1,0,1,0,0,0,0,0,0,0,0,"['python', 'aws']"
Senior Data Scientist,Sudan,False,Full-time,2023-06-19,175000.0,False,False,1,0,1,0,0,0,0,0,0,0,0,"['go', 'python', 'aws', 'scikit-learn', 'tensorflow', 'pytorch']"
Data Engineer,United States,False,Full-time,2023-06-27,115000.0,False,True,1,1,0,1,0,0,0,1,0,0,0,"['sql', 'python', 'java', 'spark']"
Data Engineer,Canada,False,Full-time,2023-06-13,90000.0,False,False,1,1,1,1,0,1,0,0,0,0,0,"['sql', 'nosql', 'python', 'shell', 'aws', 'azure', 'spark', 'airflow', 'kafka', 'docker', 'kubernetes', 'jenkins']"
Senior Data Engineer,United States,False,Full-time,2023-08-27,164715.0,False,True,1,1,1,1,0,0,0,1,1,0,0,"['python', 'java', 'sql', 'nosql', 'mongodb', 'mongodb', 'dynamodb', 'redis', 'cassandra', 'snowflake', 'aws', 'gcp', 'kafka', 'spark', 'docker', 'terraform', 'wire']"
Senior Data Engineer,United States,False,Full-time,2023-05-27,125000.0,False,True,1,0,1,0,1,1,0,0,0,0,0,"['python', 'r', 'mysql', 'sqlite', 'oracle', 'aws', 'azure']"
Senior Data Engineer,United States,True,Full-time,2023-10-15,184000.0,False,True,1,1,0,1,1,1,0,1,0,0,1,"['java', 'scala', 'python', 'r', 'sql', 'azure', 'spark', 'power bi']"
Data Engineer,United States,False,Full-time,2023-09-23,136875.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'oracle', 'word', 'github']"
Data Engineer,United States,False,Full-time,2023-08-19,132500.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['sql', 'python', 'aws', 'kafka', 'airflow', 'gdpr', 'terraform']"
Senior Data Engineer,United States,False,Full-time,2023-07-19,141500.0,True,False,1,1,0,1,0,1,0,1,1,1,0,"['sql', 't-sql', 'python', 'scala', 'java', 'shell', 'cassandra', 'snowflake', 'azure', 'databricks', 'kafka', 'spark', 'hadoop', 'airflow', 'scikit-learn', 'jupyter', 'linux']"
Data Scientist,United States,False,Full-time,2023-02-11,155000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['sql', 'matlab', 'python', 'r', 'scala', 'spark', 'word', 'git']"
Data Engineer,United States,False,Full-time,2023-06-13,125000.0,True,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'postgresql', 'oracle']"
Data Scientist,United States,False,Full-time,2023-12-20,150000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python']"
Data Engineer,Malaysia,False,Full-time,2023-07-21,79200.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Data Engineer,United States,True,Full-time,2023-11-20,122500.0,True,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'postgresql', 'node']"
Data Scientist,Sudan,False,Full-time,2023-10-28,253000.0,False,True,1,0,0,1,0,0,0,0,0,0,0,"['python', 'spark']"
Data Engineer,United States,False,Full-time,2023-04-12,135000.0,True,True,0,1,0,0,0,0,0,0,1,0,0,"['sql', 'snowflake', 'word']"
Senior Data Engineer,United States,False,Full-time,2023-05-25,90000.0,False,True,0,0,1,0,0,1,0,0,0,1,0,"['nosql', 'azure', 'aws', 'gcp', 'tensorflow', 'hadoop']"
Senior Data Engineer,United States,False,Full-time,2023-06-16,172500.0,False,True,1,1,1,1,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'redshift', 'spark', 'pyspark']"
Data Engineer,United States,True,Full-time,2023-03-22,175000.0,False,True,0,0,0,1,0,0,0,0,0,0,0,"['scala', 'spark']"
Data Engineer,United States,False,Full-time,2023-07-13,100000.0,False,False,1,1,1,1,0,0,0,0,0,0,0,"['sql', 'python', 'aws', 'spark', 'airflow']"
Data Engineer,United States,False,Full-time,2023-02-14,90000.0,False,False,1,0,0,0,0,0,0,1,0,0,0,"['java', 'python']"
Data Engineer,United States,False,Full-time,2023-01-16,184500.0,False,True,1,1,0,0,0,1,0,1,0,0,0,"['sql', 'python', 'java', 'bash', 'powershell', 'azure', 'databricks', 'kubernetes']"
Data Scientist,United States,False,Full-time,2023-03-29,127500.0,False,False,1,0,1,0,0,0,0,0,0,0,0,"['python', 'aws']"
Data Engineer,United States,False,Full-time,2023-03-06,150000.0,False,False,1,1,1,0,0,0,0,1,0,1,0,"['sql', 'nosql', 'java', 'python', 'scala', 'cassandra', 'aws', 'hadoop', 'kafka']"
Senior Data Scientist,Sudan,False,Full-time,2023-08-08,178458.0,False,False,1,1,1,1,1,1,0,0,0,0,0,"['python', 'r', 'sql', 'aws', 'azure', 'gcp', 'spark', 'git']"
Data Scientist,United States,False,Full-time,2023-06-12,96545.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Senior Data Engineer,United States,False,Full-time,2023-03-19,125000.0,True,True,1,1,1,0,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'aws', 'aurora', 'redshift', 'graphql']"
Data Engineer,Colombia,False,Full-time,2023-06-16,97444.0,False,False,0,1,0,1,0,0,0,0,0,1,1,"['javascript', 'c++', 'sql', 'nosql', 'postgresql', 'spark', 'hadoop', 'power bi']"
Data Engineer,United States,False,Full-time,2023-04-28,150000.0,False,True,1,1,0,0,0,1,0,0,0,0,0,"['sql', 'python', 'azure']"
Data Engineer,United States,False,Full-time,2023-03-26,102500.0,False,True,1,0,0,1,1,0,0,0,0,1,0,"['r', 'python', 'c#', 'powershell', 'hadoop', 'spark']"
Senior Data Engineer,Sudan,False,Full-time,2023-10-20,160000.0,True,False,1,1,1,0,0,0,0,1,0,0,0,"['sql', 'python', 'scala', 'java', 'nosql', 'aws', 'pyspark', 'kafka', 'airflow']"
Senior Data Engineer,United States,False,Full-time,2023-09-28,175000.0,True,False,0,1,1,0,0,1,0,0,0,0,0,"['sql', 't-sql', 'postgresql', 'sql server', 'aws', 'aurora', 'azure']"
Data Scientist,Sudan,False,Full-time,2023-07-05,250000.0,False,False,1,0,1,0,0,1,0,0,1,0,0,"['go', 'python', 'snowflake', 'azure', 'databricks', 'aws', 'looker']"
Data Scientist,United States,False,Full-time,2023-09-30,108415.5,False,False,1,1,0,0,0,0,0,1,0,0,1,"['sql', 'java', 'c', 'c++', 'python', 'ssis', 'power bi']"
Senior Data Engineer,United States,False,Full-time,2023-09-11,250000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'pytorch', 'tensorflow', 'keras', 'mxnet', 'airflow', 'word']"
Data Scientist,United States,True,Full-time,2023-09-09,109000.0,False,True,1,1,0,0,1,0,1,0,0,1,0,"['sql', 'python', 'r', 'gcp', 'hadoop', 'alteryx', 'tableau']"
Data Scientist,Germany,False,Full-time,2023-04-13,69962.5,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql']"
Data Scientist,United States,False,Full-time,2023-02-28,90000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'r', 'visual basic', 'vba', 'python', 'tableau']"
Senior Data Engineer,United States,True,Full-time,2023-03-22,157500.0,False,True,0,1,0,0,0,1,0,1,0,0,0,"['kotlin', 'java', 'sql', 'nosql', 'azure', 'splunk', 'word', 'kubernetes', 'terraform', 'gitlab']"
Senior Data Engineer,Sudan,False,Full-time and Part-time,2023-10-02,173500.0,False,True,1,0,1,1,0,1,0,1,1,1,0,"['java', 'scala', 'python', 'nosql', 'mongo', 'shell', 'cassandra', 'redshift', 'snowflake', 'aws', 'azure', 'spark', 'hadoop', 'kafka']"
Senior Data Scientist,United Kingdom,False,Full-time,2023-07-04,157500.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'git', 'docker']"
Senior Data Engineer,United States,False,Full-time,2023-08-17,142500.0,False,True,1,1,0,0,0,1,1,1,0,1,1,"['python', 'sql', 'java', 'scala', 'nosql', 'mongo', 'sql server', 'cassandra', 'oracle', 'azure', 'databricks', 'hadoop', 'pyspark', 'tableau', 'power bi', 'cognos', 'git', 'svn']"
Data Scientist,Sudan,True,Full-time,2023-07-04,275000.0,False,False,1,1,1,1,0,0,1,1,0,1,0,"['sql', 'python', 'java', 'cassandra', 'aws', 'airflow', 'hadoop', 'spark', 'tableau']"
Data Engineer,United States,False,Full-time,2023-03-14,115000.0,False,False,0,0,0,1,0,0,0,0,0,0,0,"['scala', 'couchbase', 'spark', 'kafka']"
Data Engineer,Canada,False,Full-time,2023-09-06,90000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'gcp', 'bigquery', 'airflow', 'jenkins', 'github', 'terraform']"
Data Engineer,United States,True,Full-time,2023-03-05,135000.0,False,True,0,0,0,0,0,0,0,0,0,0,0,['word']
Data Engineer,United States,False,Full-time,2023-05-17,141000.0,False,True,1,1,1,0,0,0,1,0,1,0,0,"['sql', 'python', 'mysql', 'sql server', 'snowflake', 'aws', 'tableau', 'git', 'jira']"
Data Engineer,United States,False,Full-time,2023-06-13,90000.0,True,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'postgresql', 'oracle']"
Senior Data Engineer,Sudan,True,Full-time,2023-08-30,135000.0,False,True,1,0,1,0,0,0,0,0,0,0,0,"['python', 'aws', 'redshift', 'flow', 'terraform', 'ansible', 'puppet']"
Data Engineer,United States,False,Full-time,2023-06-03,90000.0,False,True,1,0,0,1,0,0,0,0,0,1,0,"['scala', 'python', 'shell', 'kafka', 'spark', 'hadoop', 'unix']"
Data Scientist,United States,False,Full-time,2023-07-10,185714.0,False,True,1,0,0,1,1,0,1,0,0,1,0,"['python', 'r', 'databricks', 'hadoop', 'spark', 'tableau']"
Data Engineer,United States,False,Full-time,2023-07-12,105000.0,True,True,1,1,1,0,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'aws']"
Data Engineer,Argentina,False,Full-time,2023-01-16,98283.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'gcp', 'bigquery', 'airflow']"
Data Scientist,United States,False,Full-time,2023-03-08,125000.0,False,True,1,1,0,1,1,0,0,1,0,1,0,"['python', 'r', 'sql', 'java', 'hadoop', 'spark', 'scikit-learn', 'pandas']"
Data Scientist,United States,False,Full-time,2023-08-23,174000.0,False,True,1,0,0,1,1,0,0,0,0,1,0,"['r', 'python', 'mysql', 'hadoop', 'kafka', 'spark']"
Data Scientist,Zambia,False,Full-time,2023-06-16,90670.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'matlab', 'sql', 'git', 'github']"
Data Scientist,United States,True,Full-time,2023-03-17,100000.0,False,True,1,0,0,0,1,0,0,1,0,0,0,"['r', 'python', 'lisp', 'clojure', 'scala', 'java', 'perl', 'c++', 'git', 'trello', 'jira']"
Data Scientist,Canada,True,Contractor,2023-12-22,95000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,['sql']
Data Scientist,United States,False,Full-time,2023-09-25,150000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'r', 'bigquery', 'tableau', 'sheets']"
Data Scientist,United States,False,Full-time,2023-05-10,190000.0,False,False,1,1,1,0,0,0,0,1,0,0,0,"['python', 'java', 'shell', 'sql', 'aws', 'tensorflow', 'pytorch', 'jupyter', 'kafka', 'splunk']"
Senior Data Scientist,United States,False,Full-time,2023-01-30,302880.0,False,True,1,1,0,1,1,0,0,0,0,1,0,"['sql', 'python', 'r', 'go', 'spark', 'hadoop', 'airflow']"
Data Engineer,India,False,Full-time,2023-11-21,155904.5,False,False,1,1,1,0,0,1,0,0,0,0,0,"['python', 'sql', 'aws', 'azure']"
Data Engineer,United States,False,Full-time,2023-05-16,115000.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['python', 'sql', 'scala', 'java', 'shell', 'nosql', 'mongodb', 'mongodb', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'spark', 'hadoop', 'kafka', 'unix', 'linux']"
Data Scientist,Poland,False,Full-time,2023-06-08,132500.0,False,False,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'gcp', 'bigquery', 'windows', 'tableau']"
Data Scientist,United States,True,Full-time,2023-05-30,132950.0,False,True,1,1,0,0,1,0,0,0,1,0,0,"['sql', 'python', 'r', 'snowflake']"
Data Scientist,United States,False,Full-time,2023-08-31,125000.0,False,False,0,0,0,0,1,0,0,0,0,0,0,"['sas', 'sas', 'r', 'excel']"
Senior Data Engineer,Ireland,False,Full-time,2023-02-18,89100.0,False,False,1,0,0,1,0,1,0,1,0,1,0,"['python', 'shell', 'java', 'azure', 'hadoop', 'spark', 'centos', 'ansible', 'terraform', 'puppet', 'yarn']"
Data Scientist,United States,False,"Full-time, Part-time, and Internship",2023-11-04,130050.0,False,True,1,0,1,0,1,1,0,1,0,0,0,"['python', 'r', 'java', 'sas', 'sas', 'scala', 'matlab', 'aws', 'azure', 'ibm cloud', 'tensorflow', 'spss']"
Data Scientist,United States,False,Full-time,2023-04-28,137500.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'javascript', 'docker']"
Senior Data Engineer,Israel,False,Full-time,2023-05-08,79200.0,False,False,1,1,0,0,0,0,0,0,1,0,0,"['python', 'sql', 'go', 'snowflake', 'databricks', 'redshift', 'bigquery', 'kafka', 'airflow']"
Data Engineer,United States,True,Full-time,2023-06-08,150000.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['sql', 'python', 'aws', 'airflow', 'linux', 'word', 'git', 'terraform']"
Senior Data Scientist,United States,False,Full-time,2023-05-03,125000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'r', 'oracle', 'tableau']"
Data Engineer,United States,False,Full-time and Part-time,2023-09-11,288500.0,False,True,1,0,1,0,0,0,0,1,0,0,0,"['python', 'java', 'scala', 'aws', 'node']"
Senior Data Engineer,United States,False,Full-time,2023-06-23,134000.0,False,False,0,1,0,0,0,1,0,0,1,0,0,"['sql', 'azure', 'snowflake', 'kafka', 'qlik', 'kubernetes']"
