job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,sql,python,excel,tableau,r,power bi,job_skills_clean
Business Analyst,United States,False,Full-time,2023-11-24,114000.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-01-07,64140.0,False,False,0,1,0,1,1,0,"['python', 'r', 'tableau']"
Data Analyst,Philippines,False,Contractor,2023-11-07,69900.0,False,False,1,1,0,0,1,1,"['sql', 'python', 'r', 'power bi']"
Data Analyst,United States,False,Full-time,2023-02-14,100000.0,False,True,0,0,0,1,0,1,"['nosql', 'cognos', 'tableau', 'power bi', 'flow']"
Senior Data Analyst,Portugal,False,Full-time,2023-09-08,111175.0,False,False,1,0,0,0,0,0,"['sql', 'bigquery', 'looker']"
Business Analyst,United States,False,Full-time,2023-03-15,161335.0,False,True,1,0,0,1,0,0,"['nosql', 'sql', 'sas', 'sas', 'snowflake', 'hadoop', 'phoenix', 'tableau']"
Data Analyst,United States,True,Full-time,2023-12-19,85000.0,False,False,0,0,1,1,0,1,"['vba', 'sharepoint', 'tableau', 'excel', 'power bi']"
Business Analyst,United States,True,Full-time,2023-08-10,50000.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-06-17,204584.5,True,True,1,1,0,1,0,1,"['sql', 'python', 'nosql', 'mongodb', 'mongodb', 'mysql', 'postgresql', 'cassandra', 'pandas', 'hadoop', 'spark', 'kafka', 'express', 'tableau', 'power bi', 'flow']"
Data Analyst,United States,False,Full-time,2023-01-19,90000.0,False,False,1,1,0,1,1,0,"['sql', 'python', 'r', 'tableau']"
Data Analyst,United States,False,Full-time,2023-05-11,47515.0,False,True,1,0,1,1,0,0,"['sql', 'sas', 'sas', 'cognos', 'tableau', 'word', 'excel', 'powerpoint']"
Data Analyst,Indonesia,False,Full-time,2023-09-21,50400.0,True,False,0,1,0,0,0,0,"['python', 'bigquery']"
Data Analyst,United States,False,Full-time,2023-02-08,135000.0,False,True,1,0,0,0,1,0,"['sql', 'mongodb', 'mongodb', 'r', 'scala', 'nosql', 'azure', 'pyspark']"
Data Analyst,United Kingdom,False,Full-time,2023-05-11,80000.0,False,True,1,1,0,0,1,0,"['python', 'r', 'sql', 'postgresql']"
Data Analyst,United States,False,Full-time,2023-06-08,73600.0,False,False,1,0,0,0,0,0,"['sql', 'ssrs']"
Data Analyst,United States,False,Full-time,2023-10-19,77500.0,True,False,1,1,1,0,1,0,"['r', 'python', 'sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-02-17,60000.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United Kingdom,False,Full-time,2023-02-28,111175.0,True,False,1,0,0,0,0,0,"['sql', 'sas', 'sas', 'oracle', 'aws', 'hadoop']"
Senior Data Analyst,United States,False,Full-time,2023-06-13,87761.0,False,False,0,0,0,0,0,0,"['go', 'planner']"
Data Analyst,United States,False,Full-time,2023-07-03,62500.0,False,False,0,0,1,0,0,0,"['sharepoint', 'word', 'powerpoint', 'excel']"
Data Analyst,United States,True,Full-time,2023-05-10,74224.5,False,False,0,1,0,0,1,0,"['python', 'r', 'c']"
Data Analyst,United States,False,Full-time,2023-12-15,77500.0,False,True,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-01-10,80000.0,False,False,0,0,1,1,0,1,"['excel', 'alteryx', 'tableau', 'powerpoint', 'power bi', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-10,72500.0,False,True,0,0,0,0,0,0,['sheets']
Senior Data Analyst,United States,False,Full-time,2023-10-16,95000.0,False,False,1,1,0,0,0,1,"['python', 'sas', 'sas', 'sql', 'power bi']"
Data Analyst,United States,False,Full-time,2023-06-21,90300.0,True,True,1,0,0,1,0,0,"['sql', 'redshift', 'oracle', 'aws', 'airflow', 'spark', 'kafka', 'tableau', 'kubernetes']"
Data Analyst,United States,False,Full-time,2023-08-11,81167.0,False,False,0,0,0,1,0,0,"['tableau', 'zoom']"
Data Analyst,United States,False,Full-time,2023-06-14,95000.0,False,False,1,1,1,1,1,1,"['sql', 'javascript', 'python', 'r', 'sas', 'sas', 'excel', 'tableau', 'spss', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-22,149653.0,False,False,0,1,0,0,0,0,"['c#', 'python']"
Data Analyst,United States,False,Full-time,2023-05-26,90300.0,True,True,1,0,0,1,1,1,"['sql', 'r', 'redshift', 'oracle', 'aws', 'airflow', 'tableau', 'power bi', 'kubernetes']"
Data Analyst,United States,False,Contractor,2023-03-13,100000.0,True,False,0,0,0,0,0,0,['java']
Data Analyst,United States,False,Full-time,2023-06-08,109696.0,False,True,1,1,1,1,1,0,"['nosql', 'sql', 'sas', 'sas', 'r', 'python', 'vba', 'db2', 'oracle', 'hadoop', 'spss', 'excel', 'tableau', 'microstrategy']"
Data Analyst,United States,False,Full-time,2023-06-28,72500.0,True,True,0,0,0,0,0,1,['power bi']
Data Analyst,United States,True,Full-time,2023-12-05,76842.0,False,False,1,0,1,1,0,0,"['sql', 'sas', 'sas', 'tableau', 'excel', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-12-12,39250.0,False,False,0,0,0,1,0,1,"['tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-11,71239.0,False,False,0,0,1,0,0,0,"['oracle', 'excel', 'word', 'powerpoint']"
Data Analyst,Belgium,False,Full-time,2023-04-18,89100.0,False,False,0,0,1,0,0,0,"['sharepoint', 'excel', 'word', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-11-24,142088.5,False,True,1,0,0,0,0,0,"['sql', 'express']"
Data Analyst,United States,False,Full-time,2023-06-16,95000.0,False,True,1,1,0,0,0,0,"['sql', 'python', 'html', 'javascript', 'neo4j', 'numpy', 'pandas']"
Data Analyst,United States,False,Full-time,2023-01-25,57500.0,True,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,True,Full-time,2023-08-10,90000.0,False,False,1,1,0,1,1,1,"['sql', 'python', 'r', 'tableau', 'power bi']"
Data Analyst,Canada,False,Full-time,2023-04-13,49566.5,False,False,1,0,1,0,0,0,"['sql', 'word', 'powerpoint', 'outlook', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-06-09,162500.0,False,False,0,0,0,0,0,0,['go']
Data Analyst,United States,False,Full-time,2023-06-07,92500.0,False,True,0,0,0,0,0,0,['word']
Data Analyst,United States,False,Full-time,2023-02-02,130000.0,True,True,1,0,0,0,0,1,"['sql', 'go', 'sql server', 'alteryx', 'power bi', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-09,100000.0,False,False,1,0,0,0,0,0,"['c#', 'sql', 'crystal', 'sql server', 'oracle', 'windows', 'sap']"
Data Analyst,United States,False,Full-time,2023-07-06,39531.0,False,True,0,0,1,0,0,0,"['outlook', 'word', 'excel']"
Data Analyst,United States,False,Full-time,2023-06-09,99150.0,False,False,1,0,0,1,0,0,"['sql', 'postgresql', 'tableau']"
Data Analyst,India,False,Full-time,2023-11-08,89118.0,False,False,1,1,1,1,0,0,"['sql', 'python', 'word', 'excel', 'tableau']"
Data Analyst,Israel,False,Full-time,2023-06-05,111175.0,False,False,1,1,0,0,1,0,"['sql', 'r', 'python']"
Data Analyst,United States,False,Full-time,2023-01-20,70000.0,False,False,1,0,1,0,0,0,"['sql', 'excel', 'powerpoint', 'visio']"
Data Analyst,United States,False,Full-time,2023-03-07,92500.0,True,True,1,0,1,1,0,1,"['sql', 'mysql', 'sql server', 'azure', 'excel', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-06-23,57500.0,False,True,0,0,0,0,0,0,"['sas', 'sas', 'spss']"
Data Analyst,United States,False,Full-time,2023-08-25,60000.0,True,True,0,0,0,0,0,0,['spss']
Data Analyst,United States,False,Full-time,2023-06-13,63549.5,False,False,0,0,0,0,0,0,"['go', 'flow']"
Data Analyst,United States,False,Full-time,2023-09-29,57500.0,False,True,0,0,0,0,0,0,"['powerpoint', 'microsoft teams']"
Data Analyst,United States,False,Full-time,2023-01-14,121065.0,False,True,0,0,1,1,0,0,"['tableau', 'spss', 'excel']"
Data Analyst,United States,False,Full-time,2023-06-23,73592.0,False,True,1,0,0,0,1,0,"['r', 'sas', 'sas', 'sql', 'spss']"
Business Analyst,Germany,False,Full-time,2023-07-05,89100.0,False,False,0,0,0,1,0,0,['tableau']
Data Analyst,United States,True,Full-time,2023-06-05,109600.0,False,False,1,1,0,0,0,0,"['sql', 'shell', 'bash', 'powershell', 'python', 'java', 'javascript', 'sql server', 'db2', 'oracle', 'flow']"
Senior Data Analyst,United States,False,Full-time,2023-05-10,140000.0,False,True,1,0,0,1,0,0,"['sql', 'c', 'go', 'tableau', 'looker']"
Data Analyst,United States,False,Full-time,2023-08-09,110000.0,False,True,1,1,0,1,1,1,"['sql', 'python', 'r', 'azure', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-22,71999.9765625,False,False,1,0,1,1,1,0,"['sas', 'sas', 'sql', 'r', 'spss', 'tableau', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-02-03,71000.0,False,True,0,1,1,1,0,1,"['python', 'powerpoint', 'excel', 'tableau', 'power bi']"
Data Analyst,Puerto Rico,False,Full-time,2023-10-23,50000.0,False,False,0,0,0,0,0,0,"['word', 'spreadsheet']"
Data Analyst,United States,False,Full-time,2023-03-23,70180.796875,False,True,0,1,0,0,0,0,"['python', 'matlab', 'word']"
Data Analyst,United States,False,Full-time,2023-10-05,90000.0,False,False,1,0,1,0,0,0,"['sql', 'sql server', 'word', 'excel', 'outlook']"
Data Analyst,United States,False,Full-time,2023-04-21,70000.0,False,True,1,0,1,1,0,1,"['sql', 'javascript', 'sas', 'sas', 'power bi', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-02-01,222500.0,False,True,1,1,0,0,1,0,"['sql', 'python', 'r']"
Data Analyst,United States,False,Full-time,2023-09-01,83500.0,False,True,1,0,1,1,0,0,"['sql', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-05-03,82500.0,False,False,1,0,0,1,0,1,"['sql', 'power bi', 'tableau']"
Data Analyst,United States,True,Full-time,2023-07-18,82500.0,False,True,0,0,1,0,0,0,"['sas', 'sas', 'excel', 'spss']"
Data Analyst,United States,False,Full-time,2023-08-16,50000.0,False,False,0,1,0,0,1,0,"['r', 'python', 'java', 'linux', 'flow']"
Senior Data Analyst,United States,False,Full-time,2023-06-17,145000.0,False,True,0,0,0,1,0,1,"['tableau', 'power bi', 'flow']"
Senior Data Analyst,United States,False,Full-time,2023-08-07,121000.0,False,True,1,1,0,1,0,0,"['sql', 'python', 'go', 'tableau']"
Data Analyst,United States,False,Full-time,2023-08-23,107500.0,True,True,1,0,0,0,0,0,"['sql', 'sql server']"
Data Analyst,United States,False,Full-time,2023-05-03,80000.0,True,True,0,0,0,0,0,0,"['go', 'postgresql', 'bigquery']"
Data Analyst,India,False,Full-time,2023-06-12,111175.0,True,False,1,1,1,0,1,0,"['sql', 'python', 'r', 'spark', 'express', 'excel', 'looker', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-07-19,105000.0,False,False,1,1,1,0,0,0,"['python', 'sql', 'excel', 'flow']"
Data Analyst,United States,False,Full-time,2023-05-31,57500.0,False,False,1,0,0,0,0,0,['sql']
Data Analyst,Poland,False,Full-time,2023-04-25,75600.0,False,False,1,0,1,1,0,1,"['sql', 'power bi', 'excel', 'tableau', 'git', 'jenkins']"
Data Analyst,United States,False,Full-time,2023-04-13,67070.0,False,True,1,1,1,1,0,0,"['sql', 'python', 'vba', 'tableau', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-02-22,81167.0,False,True,1,1,0,0,1,0,"['r', 'sas', 'sas', 'python', 'sql']"
Senior Data Analyst,United States,True,Full-time,2023-08-20,80000.0,True,False,1,0,0,0,0,0,"['sql', 'go', 'looker', 'flow']"
Data Analyst,United States,True,Full-time,2023-05-26,95000.0,False,True,1,1,0,0,0,1,"['sql', 'python', 'power bi', 'looker']"
Data Analyst,United States,False,Full-time,2023-12-21,100000.0,False,True,0,0,0,0,0,0,"['oracle', 'windows', 'flow']"
Data Analyst,United States,False,Full-time,2023-08-30,97086.5,False,True,1,1,1,1,1,0,"['assembly', 'go', 'sas', 'sas', 'sql', 'python', 'r', 'sap', 'ms access', 'excel', 'tableau']"
Data Analyst,United States,True,Full-time,2023-04-21,115000.0,True,True,1,0,1,1,0,0,"['sql', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-05-15,77000.0,False,True,1,1,1,0,1,0,"['sql', 'r', 'python', 'vba', 'excel']"
Data Analyst,United Kingdom,False,Contractor,2023-02-22,51014.0,True,False,0,0,1,0,0,0,['excel']
Business Analyst,Vietnam,False,Full-time,2023-10-09,79200.0,False,False,0,0,0,0,0,0,"['java', 'sap']"
Data Analyst,Greece,False,Full-time,2023-05-19,53014.0,False,False,0,0,1,0,0,0,"['sheets', 'excel', 'spreadsheet']"
Data Analyst,Canada,True,Full-time,2023-02-02,160000.0,True,False,0,0,0,0,0,1,"['snowflake', 'looker', 'power bi']"
Data Analyst,United States,False,Full-time,2023-06-07,70087.0,False,False,1,1,1,1,1,1,"['python', 'r', 'sql', 'javascript', 'html', 'power bi', 'excel', 'word', 'powerpoint', 'tableau']"
Data Analyst,United Kingdom,False,Full-time,2023-02-07,98500.0,False,False,1,1,0,0,1,0,"['sql', 'r', 'python', 'matlab']"
Data Analyst,United States,False,Full-time,2023-05-27,239777.5,False,True,1,1,0,0,1,0,"['sql', 'python', 'r', 'express']"
Senior Data Analyst,United States,True,Full-time,2023-08-16,109000.0,False,False,1,0,0,0,0,0,"['sql', 'ssis', 'flow']"
Data Analyst,United Kingdom,False,Full-time,2023-10-02,87500.0,False,False,1,0,0,1,0,0,"['sql', 'tableau']"
Business Analyst,United States,False,Full-time,2023-11-24,47500.0,True,False,0,0,0,0,0,0,['planner']
Data Analyst,United States,False,Full-time,2023-06-07,45000.0,True,True,1,0,1,1,0,0,"['sql', 'excel', 'powerpoint', 'word', 'tableau']"
Data Analyst,United States,False,Full-time,2023-01-27,90000.0,False,True,1,1,1,0,0,1,"['sql', 'python', 'vba', 'oracle', 'power bi', 'excel', 'dax', 'alteryx']"
Data Analyst,United States,True,Full-time,2023-04-18,95000.0,False,False,0,0,1,1,0,0,"['crystal', 'sas', 'sas', 'qlik', 'excel', 'tableau']"
Data Analyst,United States,False,Full-time,2023-06-21,95000.0,False,True,1,0,1,1,0,0,"['sql', 'excel', 'tableau']"
Business Analyst,United States,False,Contractor,2023-10-04,82500.0,False,False,0,1,1,0,1,0,"['sas', 'sas', 'r', 'python', 'spss', 'excel']"
Data Analyst,United States,False,Full-time,2023-04-29,100000.0,False,False,1,0,1,0,0,1,"['sql', 'go', 'excel', 'power bi', 'sharepoint', 'dax', 'powerpoint']"
Data Analyst,United States,False,Full-time,2023-12-05,70000.0,False,False,1,1,0,1,0,0,"['python', 'sql', 'databricks', 'pyspark', 'tableau', 'qlik']"
Senior Data Analyst,United States,False,Full-time,2023-03-31,94111.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-11-29,110000.0,True,True,1,1,0,0,0,0,"['sql', 'java', 'python', 'go', 'oracle', 'aws', 'spark', 'airflow']"
Senior Data Analyst,United States,True,Full-time,2023-11-16,95000.0,True,True,1,0,0,0,0,0,"['c', 'sql', 'snowflake', 'atlassian', 'confluence', 'jira']"
Data Analyst,United States,False,Full-time,2023-06-29,105000.0,True,False,1,1,0,0,1,1,"['sql', 'python', 'r', 'power bi']"
Data Analyst,United States,False,Full-time,2023-06-08,107500.0,False,True,0,0,1,0,0,1,"['excel', 'powerpoint', 'outlook', 'word', 'power bi']"
Data Analyst,United States,False,Full-time,2023-08-15,50000.0,False,False,1,1,1,0,0,0,"['python', 'sql', 'scala', 'databricks', 'pandas', 'linux', 'powerpoint', 'excel']"
Business Analyst,United States,False,Full-time,2023-04-10,151950.0,False,False,0,1,0,0,1,0,"['python', 'r']"
Business Analyst,United States,False,Full-time,2023-10-31,87500.0,True,False,0,0,0,0,0,0,"['flow', 'wire']"
Data Analyst,United States,False,Full-time,2023-08-03,77446.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-07-12,55812.2734375,False,True,0,0,0,0,0,1,['power bi']
Data Analyst,United States,True,Full-time,2023-08-05,76007.0,False,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-05-11,80000.0,True,True,1,1,1,0,0,1,"['sql', 'python', 'php', 'go', 'sql server', 'excel', 'power bi']"
Data Analyst,United States,False,Full-time,2023-01-23,87500.0,False,False,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-09-01,86500.0,True,True,1,0,0,0,0,0,"['sql', 'sql server', 'aws']"
Data Analyst,United States,False,Contractor,2023-11-02,62500.1953125,False,False,1,0,0,0,0,0,"['sql', 'sap']"
Data Analyst,India,False,Full-time,2023-06-20,111175.0,False,False,0,1,0,0,0,0,['python']
Data Analyst,United States,False,Full-time,2023-04-14,65000.0,False,False,1,0,0,1,0,0,"['sql', 'tableau', 'cognos']"
Data Analyst,United States,False,Full-time,2023-01-23,105000.0,False,False,1,1,0,0,0,0,"['sql', 'python']"
Business Analyst,United States,False,Contractor,2023-09-05,82500.0,False,False,1,0,1,1,0,1,"['vba', 'sql', 'sap', 'excel', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-07-05,160000.0,True,False,0,0,0,0,0,0,"['gdpr', 'flow']"
Data Analyst,India,False,Full-time,2023-05-24,105650.0,True,False,0,0,0,0,0,0,"['express', 'unreal']"
Data Analyst,United States,False,Full-time,2023-02-24,71239.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-01-17,97500.0,False,False,1,1,1,0,0,0,"['sql', 'python', 'java', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-08-30,123750.0,False,False,0,1,0,0,1,0,"['python', 'r', 'aws', 'git']"
Senior Data Analyst,United States,False,Full-time,2023-12-08,91000.0,False,True,0,0,0,1,0,1,"['tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-05-11,56500.0,False,False,1,0,1,0,0,0,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']"
Data Analyst,United States,False,Full-time,2023-11-02,70000.0,True,False,1,0,1,0,0,0,"['sql', 'excel']"
Data Analyst,United States,False,Full-time,2023-02-04,83500.0,False,True,0,0,1,0,1,0,"['r', 'excel', 'sap']"
Business Analyst,United States,False,Full-time,2023-11-02,87500.0,False,False,1,0,0,1,0,1,"['sql', 'tableau', 'power bi']"
Data Analyst,United Kingdom,False,Full-time,2023-01-19,85000.0,False,False,0,0,1,0,0,0,"['excel', 'word']"
Senior Data Analyst,United States,True,Full-time,2023-06-30,140000.0,False,True,1,1,0,0,0,0,"['sql', 'python', 'c', 'go', 'snowflake', 'databricks', 'flow']"
Data Analyst,United States,True,Full-time,2023-01-18,52000.0,False,False,1,0,0,1,0,0,"['sql', 'mongodb', 'mongodb', 'word', 'powerpoint', 'tableau']"
Data Analyst,United States,True,Full-time,2023-07-17,62500.0,True,True,0,0,1,0,0,0,['excel']
Data Analyst,United States,False,Full-time,2023-05-10,96500.0,False,True,1,1,1,0,1,0,"['sql', 'r', 'python', 'vba', 'excel']"
Data Analyst,United States,False,Full-time,2023-04-06,34769.0,True,True,0,0,1,0,0,0,"['go', 'excel', 'powerpoint', 'word', 'spreadsheet']"
Data Analyst,United States,False,Full-time,2023-06-15,95274.96875,False,True,0,0,1,0,0,1,"['sap', 'power bi', 'excel', 'word', 'powerpoint', 'sharepoint']"
Data Analyst,United Kingdom,False,Full-time,2023-12-20,65000.0,False,False,1,0,1,0,0,1,"['sql', 'excel', 'power bi', 'smartsheet']"
Data Analyst,United Kingdom,False,Full-time,2023-04-22,95260.0,False,True,1,0,0,0,0,0,"['sql', 'spreadsheet']"
Business Analyst,United States,False,Full-time,2023-12-05,100000.0,False,True,1,0,1,0,0,0,"['sql', 'spreadsheet', 'excel']"
Data Analyst,United Kingdom,False,Full-time,2023-02-16,138516.0,True,True,0,0,0,0,0,0,"['angular', 'jira', 'confluence']"
Data Analyst,United States,False,Full-time,2023-03-29,125000.0,False,True,0,1,0,1,1,0,"['sas', 'sas', 'r', 'python', 'tableau']"
Data Analyst,Kazakhstan,False,Full-time,2023-12-14,118640.0,False,False,1,0,0,0,0,0,"['sql', 'sheets']"
Data Analyst,Belgium,False,Full-time,2023-07-26,72900.0,False,False,1,0,1,0,0,0,"['sql', 'excel']"
Business Analyst,United States,False,Full-time,2023-02-07,115000.0,False,True,0,0,0,1,0,0,"['tableau', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-04-25,115000.0,False,True,1,1,1,0,1,1,"['go', 'sql', 'python', 'r', 'power bi', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-02-22,82200.0,False,True,1,0,0,1,0,0,"['sql', 'tableau']"
Business Analyst,Poland,False,Full-time,2023-03-11,89100.0,True,False,0,0,0,1,0,1,"['postgresql', 'mysql', 'oracle', 'airflow', 'sheets', 'tableau', 'power bi']"
Data Analyst,United States,False,Full-time,2023-12-13,65000.0,True,False,0,0,1,0,0,0,"['assembly', 'c', 'word', 'excel', 'flow', 'planner']"
Data Analyst,United States,False,Part-time,2023-07-18,37499.5,True,True,0,1,0,0,1,0,"['r', 'html', 'css', 'python', 'tidyverse', 'github', 'asana', 'slack']"
Data Analyst,United States,True,Full-time,2023-02-02,73000.0,False,True,0,0,0,0,1,0,['r']
Data Analyst,Sweden,False,Full-time,2023-01-05,111202.0,False,False,1,0,0,1,0,0,"['sql', 'tableau']"
Data Analyst,Morocco,False,Full-time,2023-09-02,57500.0,False,False,1,1,0,0,0,0,"['python', 'sql', 'azure', 'databricks', 'jira', 'confluence']"
Data Analyst,Colombia,False,Full-time,2023-02-24,111175.0,True,False,0,0,0,1,0,0,['tableau']
Data Analyst,United States,False,Full-time,2023-12-08,107500.0,False,False,1,1,0,0,0,1,"['python', 'sql', 'sap', 'power bi']"
Senior Data Analyst,Spain,False,Full-time,2023-07-10,100500.0,False,False,1,0,1,1,0,0,"['sql', 'sas', 'sas', 'tableau', 'looker', 'excel', 'spss']"
Data Analyst,Thailand,False,Full-time,2023-01-05,79200.0,False,False,0,0,0,0,0,0,['powerpoint']
Senior Data Analyst,United States,False,Full-time,2023-04-07,105000.0,False,False,1,1,1,0,0,0,"['sql', 'python', 'excel', 'jira']"
Data Analyst,United States,True,Full-time,2023-04-01,80250.0,False,True,1,1,0,1,0,0,"['java', 'python', 'bash', 'sql', 'vba', 'tableau']"
Data Analyst,United States,False,Full-time,2023-07-03,375000.0,False,False,0,0,1,0,0,0,"['word', 'excel']"
Data Analyst,United States,False,Full-time,2023-04-29,95000.0,False,False,1,1,0,0,1,0,"['sql', 'r', 'sas', 'sas', 'python', 'azure']"
Data Analyst,India,False,Full-time,2023-02-07,163782.0,True,False,1,1,0,0,0,1,"['sql', 'no-sql', 'mongodb', 'mongodb', 'python', 'scala', 'go', 'neo4j', 'azure', 'aws', 'oracle', 'databricks', 'gdpr', 'hadoop', 'spark', 'power bi']"
Data Analyst,United Kingdom,False,Full-time,2023-08-16,100500.0,True,False,0,0,0,1,0,0,"['sheets', 'tableau']"
Data Analyst,United States,False,Full-time,2023-12-23,75000.0,False,False,0,0,1,1,0,0,"['excel', 'sap', 'tableau']"
Senior Data Analyst,France,False,Full-time,2023-03-11,89100.0,False,False,1,1,0,1,1,1,"['python', 'r', 'sql', 'jquery', 'power bi', 'tableau', 'jira', 'confluence']"
Data Analyst,United States,False,Full-time,2023-12-07,165000.0,False,False,1,1,0,0,1,0,"['sql', 'python', 'r', 'snowflake', 'spark']"
Business Analyst,United States,False,Full-time,2023-07-23,85240.0,False,True,1,0,0,1,1,0,"['sas', 'sas', 'r', 'sql', 'sql server', 'cognos', 'qlik', 'tableau']"
Data Analyst,United Kingdom,False,Full-time,2023-05-06,56700.0,False,False,1,1,1,0,1,0,"['sql', 'python', 'r', 'excel']"
Senior Data Analyst,United States,False,Full-time,2023-06-05,96500.0,False,True,1,1,0,1,1,0,"['sql', 'python', 'r', 'pyspark', 'ggplot2', 'pandas', 'numpy', 'scikit-learn', 'hadoop', 'tableau', 'powerpoint', 'alteryx', 'flow']"
Data Analyst,United States,False,Full-time,2023-01-31,101540.0,False,False,1,0,0,0,0,0,['sql']
Senior Data Analyst,United States,False,Full-time,2023-03-31,124497.0,False,False,0,0,0,0,0,0,['flow']
Data Analyst,United States,False,Full-time,2023-06-02,145000.0,False,False,1,1,1,0,0,0,"['sql', 'python', 'excel']"
Data Analyst,United States,False,Full-time,2023-07-11,150000.0,False,False,1,1,1,1,0,1,"['python', 'sql', 'visual basic', 'perl', 'c', 'pyspark', 'power bi', 'tableau', 'excel', 'powerpoint', 'git']"
Data Analyst,India,False,Full-time,2023-03-06,111175.0,True,False,1,1,1,1,0,1,"['sql', 'python', 'snowflake', 'redshift', 'bigquery', 'excel', 'tableau', 'power bi', 'looker']"
Senior Data Analyst,United States,False,Full-time,2023-04-26,125000.0,False,True,1,0,0,0,0,0,"['sql', 'vba', 'alteryx']"
Data Analyst,United States,False,Full-time,2023-06-24,125000.0,True,True,1,0,1,0,0,0,"['sql', 'snowflake', 'excel']"
Data Analyst,United States,False,Full-time,2023-12-13,100000.0,False,False,1,1,0,1,1,0,"['c', 'r', 'python', 'sql', 'azure', 'aws', 'tableau']"
Business Analyst,United States,False,Full-time,2023-11-24,105000.0,False,False,1,0,1,1,0,1,"['sql', 'bigquery', 'excel', 'qlik', 'tableau', 'power bi']"
Business Analyst,Germany,True,Full-time,2023-12-26,29900.0,False,False,0,0,0,0,0,0,['spark']
Data Analyst,United States,False,Full-time,2023-01-13,172015.0,False,False,0,1,0,1,1,0,"['r', 'python', 'tableau']"
Senior Data Analyst,United States,False,Full-time,2023-03-22,134000.0,True,True,0,0,0,0,1,0,"['r', 'sharepoint']"
Data Analyst,United States,False,Full-time,2023-05-12,115000.0,False,True,1,0,1,1,0,1,"['sql', 'express', 'power bi', 'tableau', 'excel']"
Data Analyst,United States,False,Full-time,2023-06-09,125000.0,False,True,1,1,0,0,0,0,"['python', 'sql', 'aws', 'unify']"
Data Analyst,Sweden,False,Full-time,2023-12-19,118140.0,False,False,1,1,1,0,1,1,"['python', 'vba', 'sql', 'r', 'hadoop', 'excel', 'powerpoint', 'word', 'sharepoint', 'power bi']"
Data Analyst,United States,False,Full-time,2023-07-11,90000.0,False,False,1,1,0,0,0,0,"['sql', 'python']"
Data Analyst,United Kingdom,False,Part-time,2023-03-11,56700.0,False,False,0,1,0,0,0,0,"['python', 'matlab', 'outlook']"
Data Analyst,United States,True,Full-time,2023-07-30,123000.0,False,True,1,0,0,1,0,1,"['sql', 'tableau', 'power bi', 'looker']"
Data Analyst,Italy,False,Full-time,2023-05-05,53014.0,False,False,0,1,0,0,0,0,['python']
Data Analyst,United States,False,Full-time,2023-07-24,76350.0,False,True,1,1,0,0,1,0,"['python', 'r', 'sql']"
Data Analyst,United States,False,Full-time,2023-05-17,87500.0,False,False,1,0,0,1,0,1,"['crystal', 'sql', 'power bi', 'tableau']"
Data Analyst,United States,False,Full-time,2023-11-04,75000.0,True,False,1,0,0,0,0,0,"['sql', 'sql server', 'ssrs']"
Data Analyst,United States,False,Full-time,2023-01-27,112690.0,False,False,0,0,0,0,0,0,"['nosql', 'oracle', 'hadoop', 'spark', 'kafka']"
Data Analyst,United States,False,Full-time,2023-05-31,107250.0,False,False,0,0,1,0,0,0,"['excel', 'word']"
Data Analyst,Israel,False,Full-time,2023-07-18,100500.0,False,False,1,1,0,0,0,0,"['python', 'sql', 'jupyter']"
